Entity,Code,Year,Yearly burned area across other land categories,Yearly burned area across croplands,Yearly burned area across forests,Yearly burned area across savannas,Yearly burned area across shrublands and grasslands
Nicaragua,NIC,2014,1867.532,54780.895,20049.121,115980.086,106878.555
Nicaragua,NIC,2015,2404.18,45915.492,9852.833,30502.998,33486.754
Nicaragua,NIC,2016,4722.493,35890.93,22882.617,72640.49,92882.805
Nicaragua,NIC,2017,1416.7489,37264.746,3563.3357,24771.607,24642.814
Nicaragua,NIC,2018,3176.948,38896.15,17215.629,91380.2,78629.48
Nicaragua,NIC,2019,3176.949,43854.766,19727.133,64698.125,78608.01
Nicaragua,NIC,2020,2296.8499,33379.426,35268.418,99193.77,127314.06
Nicaragua,NIC,2021,1202.09,45743.766,3713.5938,33937.54,27154.324
Nicaragua,NIC,2022,579.58,38509.766,3069.6199,28292.016,19319.285
Niger,NER,2002,7126.6694,27433.379,0,0,231530.84
Niger,NER,2003,10153.355,32177.332,0,42.932,268860
Niger,NER,2004,6396.83,29129.184,0,0,173465.67
Niger,NER,2005,12063.817,27283.12,0,0,213113.14
Niger,NER,2006,1416.747,33744.344,0,0,146461.61
Niger,NER,2007,11613.034,41064.203,0,0,269546.9
Niger,NER,2008,15369.562,24964.805,0,0,218307.88
Niger,NER,2009,7405.7246,24385.225,0,0,214851.88
Niger,NER,2010,2983.7559,23290.467,0,0,237584.22
Niger,NER,2011,6611.487,18782.635,0,0,185400.69
Niger,NER,2012,2554.438,19941.79,0,0,189479.22
Niger,NER,2013,9616.71,13802.553,0,0,227967.52
Niger,NER,2014,6482.691,13308.838,0,0,275256.8
Niger,NER,2015,1416.747,12943.916,0,0,177780.31
Niger,NER,2016,4980.081,17129.762,0,0,313594.84
Niger,NER,2017,2833.4949,22968.477,0,0,258320.23
Niger,NER,2018,22045.445,32456.393,0,0,285281.38
Niger,NER,2019,38745.895,42051.637,0,0,204762.9
Niger,NER,2020,12986.848,56948.945,0,0,307863.47
Niger,NER,2021,116924.58,64590.793,0,0,696438.6
Niger,NER,2022,68755.17,49070.97,0,0,458875.84
Nigeria,NGA,2002,34323.926,3628139.5,70708.56,1646861.4,4181272
Nigeria,NGA,2003,33035.977,4778560,105268.62,2392006,4856481
Nigeria,NGA,2004,25243.861,3880127.2,51904.465,1295636.8,5372477.5
Nigeria,NGA,2005,38724.426,5029817.5,157516.55,2944473.2,5504213.5
Nigeria,NGA,2006,29515.574,3884334.5,79209.05,1460151.2,5236405
Nigeria,NGA,2007,20585.77,3625799.5,55253.15,1315922.1,5146935.5
Nigeria,NGA,2008,34967.902,3674720.5,58644.75,1383453.8,3963414.8
Nigeria,NGA,2009,21079.488,2408427.5,31490.43,963881.9,3589586.8
Nigeria,NGA,2010,23462.197,2723932.8,44391.414,1412862,4013280
Nigeria,NGA,2011,38273.65,2579274.2,30073.684,1075719,3367715.5
Nigeria,NGA,2012,14918.777,2029404.6,22753.82,875163.44,3281766.2
Nigeria,NGA,2013,17322.959,2001992.8,38187.78,1257921.2,2803979
Nigeria,NGA,2014,16507.254,2109708.5,25587.316,902725.56,2709529
Nigeria,NGA,2015,22732.354,2947070.5,21723.459,933636.44,2675677.5
Nigeria,NGA,2016,17280.027,3800789.5,65127.44,1812492,3842798
Nigeria,NGA,2017,25694.648,3191802.8,46924.39,990649.75,3137494.2
Nigeria,NGA,2018,14210.408,2468789.5,16442.854,599198.25,2678210.2
Nigeria,NGA,2019,18589.441,2639292.8,49221.23,964225.3,2669602.5
Nigeria,NGA,2020,29880.488,3041842.2,172199.17,1162977.8,3075973
Nigeria,NGA,2021,20134.986,3240745,56219.11,866061.9,3611417.5
Nigeria,NGA,2022,33143.305,3566661.2,80303.81,1390515.9,3717759.5
North America,,2002,67660.44,949821.75,617937.94,1992697.9,3633677.8
North America,,2003,87752.484,1490740.1,1558057.1,2043743.9,4296823
North America,,2004,57936.402,1637845.8,407035.78,2691905.8,3495137
North America,,2005,87451.96,1415759.9,963967.75,2782556,5162562.5
North America,,2006,59181.414,1387746.9,611176.25,1532555.6,4567121
North America,,2007,77320.07,1544984.4,608814.94,1592874.6,4277890
North America,,2008,75924.78,1518516.9,727435.3,1328200.5,3434045
North America,,2009,46001.38,1414192.8,662050.3,1151107.1,3288914.2
North America,,2010,61349.473,1571602,457931.38,1586134.4,3263885.2
North America,,2011,78436.305,1420031.5,889116.25,1694601.5,6290465
North America,,2012,55339.023,1010784.75,539351.4,1353809.4,4363195
North America,,2013,172585.6,1082588.1,910732.4,3185427.5,3637241
North America,,2014,123943.94,961284.5,470746.47,2439080.8,3138052.2
North America,,2015,66952.055,1493165.8,1015507.25,1536677.1,4794122.5
North America,,2016,50831.195,1206832.5,788720.4,1195369.8,3205004.2
North America,,2017,101297.45,1208099,1109441.9,2209760.8,4943439
North America,,2018,63839.504,993612.06,1233557.5,1242079.5,4171376.2
North America,,2019,45228.594,1273419.6,1036007.1,1295121.6,3431340.2
North America,,2020,44455.83,1396075.6,1610541.1,1216170.2,4156951.2
North America,,2021,87967.15,1168000.8,1690565.8,1574950.8,4993519
North America,,2022,58387.176,1160337.4,865525.25,1207948.8,3206163.5
North Korea,PRK,2002,923.033,5430.8647,3906.789,4529.298,4464.9
North Korea,PRK,2003,686.908,6504.157,5151.809,11977.955,2275.383
North Korea,PRK,2004,643.977,8972.734,72983.95,10561.208,8242.895
North Korea,PRK,2005,85.864,10647.068,20736.03,6461.226,11291.046
North Korea,PRK,2006,214.659,8779.541,7148.134,4915.684,1567.01
North Korea,PRK,2007,107.33,7384.259,1781.668,7427.19,1481.145
North Korea,PRK,2008,472.25,9444.981,10668.534,3799.46,7427.19
North Korea,PRK,2009,794.237,29086.25,45614.97,16035.003,19941.793
North Korea,PRK,2010,515.182,8543.416,3112.55,2125.123,1781.666
North Korea,PRK,2011,944.49896,21143.88,22345.967,15412.494,22582.096
North Korea,PRK,2012,171.727,7942.371,4872.754,1652.873,2296.849
North Korea,PRK,2013,665.44196,5559.661,5345.003,1309.419,6053.376
North Korea,PRK,2014,257.59,10432.412,66458.33,8843.939,13480.566
North Korea,PRK,2015,300.523,16485.787,14961.712,6010.443,8500.485
North Korea,PRK,2016,493.715,3477.4712,772.77203,407.852,880.10205
North Korea,PRK,2017,622.51105,9101.529,4658.094,3885.323,1910.463
North Korea,PRK,2018,214.659,5130.342,15863.277,1416.7479,7083.736
North Korea,PRK,2019,665.442,7856.5093,14596.789,5988.978,14403.598
North Korea,PRK,2020,751.305,7985.3022,601.045,2404.177,987.43
North Korea,PRK,2021,407.852,5302.068,64.398,64.398,407.85098
North Korea,PRK,2022,64.398,1030.362,364.92,3670.664,558.11304
North Macedonia,MKD,2002,0,3305.7441,0,64.398,472.25
North Macedonia,MKD,2003,0,944.499,0,0,300.522
North Macedonia,MKD,2004,0,2726.165,0,0,1094.758
North Macedonia,MKD,2005,0,2404.178,0,0,2189.519
North Macedonia,MKD,2006,0,1352.349,0,0,987.43
North Macedonia,MKD,2007,107.329,1717.2721,1137.691,4057.051,38359.504
North Macedonia,MKD,2008,64.397995,1309.417,343.45398,751.305,6783.215
North Macedonia,MKD,2009,42.932,257.59,0,21.466,515.182
North Macedonia,MKD,2010,42.932,686.907,21.466,42.932,1438.214
North Macedonia,MKD,2011,42.932,3048.1519,364.91998,901.568,12836.592
North Macedonia,MKD,2012,0,579.578,536.646,2361.247,15047.574
North Macedonia,MKD,2013,42.932,1137.691,0,236.124,5065.947
North Macedonia,MKD,2014,0,171.727,171.727,42.932,128.79501
North Macedonia,MKD,2015,0,815.703,21.466,536.648,3413.076
North Macedonia,MKD,2016,0,2361.245,0,150.262,1502.6111
North Macedonia,MKD,2017,85.863,321.988,85.864,2296.851,15305.164
North Macedonia,MKD,2018,85.864,965.964,0,386.386,1159.1589
North Macedonia,MKD,2019,214.658,1438.2129,729.83997,2447.1108,10239.222
North Macedonia,MKD,2020,0,407.851,42.932,42.932,300.522
North Macedonia,MKD,2021,0,1223.556,2511.507,1202.088,6246.568
North Macedonia,MKD,2022,0,772.771,579.578,300.523,1266.487
Northern Cyprus,OWID_CYN,2002,0,42.932,0,0,0
Northern Cyprus,OWID_CYN,2003,0,1287.951,0,0,42.932
Northern Cyprus,OWID_CYN,2004,0,42.932,0,0,42.932
Northern Cyprus,OWID_CYN,2005,0,1567.009,0,0,107.329
Northern Cyprus,OWID_CYN,2006,0,0,0,0,0
Northern Cyprus,OWID_CYN,2007,0,21.466,0,0,0
Northern Cyprus,OWID_CYN,2008,0,0,0,0,0
Northern Cyprus,OWID_CYN,2009,0,0,0,0,0
Northern Cyprus,OWID_CYN,2010,0,343.454,0,0,85.863
Northern Cyprus,OWID_CYN,2011,0,472.249,0,0,0
Northern Cyprus,OWID_CYN,2012,0,21.466,0,0,150.261
Northern Cyprus,OWID_CYN,2013,0,0,0,0,85.863
Northern Cyprus,OWID_CYN,2014,0,0,0,0,0
Northern Cyprus,OWID_CYN,2015,0,0,0,0,0
Northern Cyprus,OWID_CYN,2016,0,0,0,0,0
Northern Cyprus,OWID_CYN,2017,0,0,0,0,0
Northern Cyprus,OWID_CYN,2018,0,0,0,0,0
Northern Cyprus,OWID_CYN,2019,0,0,0,0,0
Northern Cyprus,OWID_CYN,2020,0,214.659,0,0,643.976
Northern Cyprus,OWID_CYN,2021,0,0,0,0,0
Northern Cyprus,OWID_CYN,2022,214.658,0,0,128.795,1717.2699
Northern Mariana Islands,MNP,2002,0,0,0,0,0
Northern Mariana Islands,MNP,2003,0,0,0,0,0
Northern Mariana Islands,MNP,2004,0,0,0,0,0
Northern Mariana Islands,MNP,2005,0,0,0,0,0
Northern Mariana Islands,MNP,2006,0,0,0,0,0
Northern Mariana Islands,MNP,2007,0,0,0,0,0
Northern Mariana Islands,MNP,2008,0,0,0,0,0
Northern Mariana Islands,MNP,2009,0,0,0,0,0
Northern Mariana Islands,MNP,2010,0,0,0,0,0
Northern Mariana Islands,MNP,2011,0,0,0,0,0
Northern Mariana Islands,MNP,2012,0,0,0,0,0
Northern Mariana Islands,MNP,2013,0,0,0,0,0
Northern Mariana Islands,MNP,2014,0,0,0,0,0
Northern Mariana Islands,MNP,2015,0,0,0,0,0
Northern Mariana Islands,MNP,2016,0,0,0,0,0
Northern Mariana Islands,MNP,2017,0,0,0,0,0
Northern Mariana Islands,MNP,2018,0,0,0,0,0
Northern Mariana Islands,MNP,2019,0,0,0,0,0
Northern Mariana Islands,MNP,2020,0,0,0,0,0
Northern Mariana Islands,MNP,2021,0,0,0,0,0
Northern Mariana Islands,MNP,2022,0,0,0,0,0
Norway,NOR,2002,0,450.783,0,0,64.398
Norway,NOR,2003,0,0,0,558.113,2554.438
Norway,NOR,2004,0,0,0,0,0
Norway,NOR,2005,0,0,0,0,0
Norway,NOR,2006,193.19301,236.125,429.318,150.262,1674.338
Norway,NOR,2007,0,0,279.056,257.59,2447.1082
Norway,NOR,2008,0,515.18097,0,150.261,4572.2295
Norway,NOR,2009,0,0,0,0,0
Norway,NOR,2010,0,0,0,0,0
Norway,NOR,2011,0,0,0,0,0
Norway,NOR,2012,0,0,0,0,0
Norway,NOR,2013,0,0,0,0,0
Norway,NOR,2014,0,0,42.932,0,0
Norway,NOR,2015,0,0,0,0,0
Norway,NOR,2016,0,0,0,0,0
Norway,NOR,2017,21.466,0,0,0,0
Norway,NOR,2018,42.932,0,343.454,64.398,257.591
Norway,NOR,2019,0,0,0,85.863,1202.089
Norway,NOR,2020,0,0,0,0,0
Norway,NOR,2021,0,0,0,0,0
Norway,NOR,2022,0,0,0,0,0
Oceania,,2002,51432.22,122355.445,768563.94,6341296.5,69431544
Oceania,,2003,39797.723,115228.78,1279644.8,5523253.5,24554870
Oceania,,2004,67231.1,893667,223438.2,5045037,57612972
Oceania,,2005,59481.918,541068.7,128451.76,5602570,21157876
Oceania,,2006,69807,637536.25,999880.1,5546200.5,50014548
Oceania,,2007,51561.02,62723.26,357277.88,3925119.8,45854828
Oceania,,2008,34109.27,156572.03,86485.984,4470481.5,26216070
Oceania,,2009,65621.16,265425.44,579428.1,7263062.5,31758730
Oceania,,2010,54437.445,365671.06,100288.54,2238160,15639645
Oceania,,2011,134483.66,862176.56,188255.66,6903401,79587840
Oceania,,2012,51711.285,614632.2,279378.28,7630965.5,80182270
Oceania,,2013,58580.355,329222,491997.7,4095988.2,22812056
Oceania,,2014,60319.094,577882.6,371939.1,5838136.5,39273240
Oceania,,2015,98313.68,413260.88,435778.6,4718605.5,36267420
Oceania,,2016,48727.52,392031.12,305953,3737722.8,19387262
Oceania,,2017,67660.42,1000330.9,199654.03,3252551.2,44377504
Oceania,,2018,44799.266,359810.88,330402.62,4430619.5,46378360
Oceania,,2019,82793.85,469823.47,3339874.5,5051369.5,26385028
Oceania,,2020,44885.125,128172.7,1835696.5,3535729,11018129
Oceania,,2021,54523.31,524153.56,71202.28,3230591.5,22065302
Oceania,,2022,40269.97,501142.16,88374.984,2897248,24140492
Oman,OMN,2002,85.864,0,0,0,0
Oman,OMN,2003,0,0,0,0,0
Oman,OMN,2004,64.397995,0,0,0,0
Oman,OMN,2005,21.466,0,0,0,0
Oman,OMN,2006,0,0,0,0,0
Oman,OMN,2007,257.59,0,0,0,0
Oman,OMN,2008,85.864,0,0,0,0
Oman,OMN,2009,0,0,0,0,0
Oman,OMN,2010,0,0,0,0,0
Oman,OMN,2011,0,0,0,0,0
Oman,OMN,2012,42.932,0,0,0,0
Oman,OMN,2013,0,0,0,0,0
Oman,OMN,2014,0,0,0,0,0
Oman,OMN,2015,0,0,0,0,0
Oman,OMN,2016,364.919,0,0,0,0
Oman,OMN,2017,42.932,0,0,0,21.466
Oman,OMN,2018,0,0,0,0,0
Oman,OMN,2019,837.169,0,0,0,0
Oman,OMN,2020,2017.792,0,0,0,0
Oman,OMN,2021,300.522,0,0,0,0
Oman,OMN,2022,21.466,0,0,0,0
Pakistan,PAK,2002,558.114,102499.51,729.839,2189.5188,13909.883
Pakistan,PAK,2003,2082.189,133968.48,0,880.101,11419.843
Pakistan,PAK,2004,1974.86,234900.98,236.12401,901.568,25608.783
Pakistan,PAK,2005,1416.749,335876.44,1631.405,5001.547,29794.623
Pakistan,PAK,2006,2575.903,89448.266,64.398,1953.396,19426.611
Pakistan,PAK,2007,1266.488,101383.3,2490.041,2554.441,20092.055
Pakistan,PAK,2008,2833.495,104689.03,0,923.033,44541.676
Pakistan,PAK,2009,15798.88,138132.86,1245.02,4443.437,41064.203
Pakistan,PAK,2010,2361.2458,178016.44,386.386,536.648,19126.088
Pakistan,PAK,2011,1116.226,113769.09,107.329,579.58,15455.423
Pakistan,PAK,2012,2296.85,173723.27,1373.816,2790.564,29987.818
Pakistan,PAK,2013,1180.623,261175.2,85.863,601.045,10389.479
Pakistan,PAK,2014,2275.383,121496.81,128.795,2146.589,26660.607
Pakistan,PAK,2015,729.84106,121110.42,0,1116.225,10046.029
Pakistan,PAK,2016,1266.487,198688.06,2511.508,7040.8047,51174.625
Pakistan,PAK,2017,1717.27,244925.55,493.715,1760.203,21852.25
Pakistan,PAK,2018,2833.4958,285496.03,1137.692,7577.456,29451.17
Pakistan,PAK,2019,3906.79,169258.36,364.92,729.84,10325.084
Pakistan,PAK,2020,1202.09,144615.55,0,3563.335,31576.29
Pakistan,PAK,2021,1910.463,245011.4,472.25003,5130.3438,39110.81
Pakistan,PAK,2022,3777.995,189522.14,5967.5107,27111.393,57378.26
Palau,PLW,2002,0,0,0,0,0
Palau,PLW,2003,0,0,0,0,0
Palau,PLW,2004,0,0,0,0,0
Palau,PLW,2005,0,0,0,0,0
Palau,PLW,2006,0,0,0,0,0
Palau,PLW,2007,0,0,0,0,0
Palau,PLW,2008,0,0,0,0,0
Palau,PLW,2009,0,0,0,0,0
Palau,PLW,2010,0,0,0,0,0
Palau,PLW,2011,0,0,0,0,0
Palau,PLW,2012,0,0,0,0,0
Palau,PLW,2013,0,0,0,0,0
Palau,PLW,2014,0,0,0,0,0
Palau,PLW,2015,0,0,0,0,0
Palau,PLW,2016,0,0,0,0,0
Palau,PLW,2017,0,0,0,0,0
Palau,PLW,2018,0,0,0,0,0
Palau,PLW,2019,0,0,0,0,0
Palau,PLW,2020,0,0,0,0,0
Palau,PLW,2021,0,0,0,0,0
Palau,PLW,2022,0,0,0,0,0
Palestine,PSE,2002,0,429.317,0,0,85.863
Palestine,PSE,2003,0,42.932,0,0,0
Palestine,PSE,2004,0,686.90796,0,0,0
Palestine,PSE,2005,21.466,128.795,0,0,107.329
Palestine,PSE,2006,0,42.932,0,0,0
Palestine,PSE,2007,42.932,0,0,0,42.932
Palestine,PSE,2008,0,150.261,0,0,0
Palestine,PSE,2009,0,0,0,0,0
Palestine,PSE,2010,0,128.795,0,0,0
Palestine,PSE,2011,0,0,0,0,0
Palestine,PSE,2012,0,0,0,0,0
Palestine,PSE,2013,0,0,0,0,0
Palestine,PSE,2014,0,0,0,0,0
Palestine,PSE,2015,0,815.703,0,0,64.398
Palestine,PSE,2016,0,85.863,0,0,300.522
Palestine,PSE,2017,0,472.249,0,0,0
Palestine,PSE,2018,0,0,0,0,0
Palestine,PSE,2019,0,450.78302,0,0,107.329
Palestine,PSE,2020,0,171.727,0,0,0
Palestine,PSE,2021,0,729.84,0,0,21.466
Palestine,PSE,2022,0,0,0,0,0
Panama,PAN,2002,107.33,815.704,729.84,20006.19,7663.314
Panama,PAN,2003,1202.09,4142.913,23075.807,67681.875,38810.29
Panama,PAN,2004,321.989,2833.495,3606.266,63689.23,26810.87
Panama,PAN,2005,386.386,2253.916,214.65999,8779.539,2661.768
Panama,PAN,2006,472.25,3112.5518,837.16895,28978.924,10003.093
Panama,PAN,2007,321.98798,3692.1282,536.648,10325.082,4164.378
Panama,PAN,2008,214.659,772.771,1910.4619,18932.895,5345.004
Panama,PAN,2009,386.387,1760.2019,3863.8562,42545.348,15798.881
Panama,PAN,2010,472.25,3885.322,407.852,8285.824,3713.5981
Panama,PAN,2011,193.193,1287.953,85.864,4894.216,2189.519
Panama,PAN,2012,300.52402,2468.574,965.96606,18482.111,6976.4087
Panama,PAN,2013,171.728,2468.576,321.99,16678.979,4121.4473
Panama,PAN,2014,193.194,2168.053,257.591,15412.491,5709.92
Panama,PAN,2015,300.523,4550.765,3219.8809,47310.773,12879.519
Panama,PAN,2016,450.783,3091.085,7620.385,22195.707,12278.477
Panama,PAN,2017,42.932,3584.8,579.578,9101.527,5624.058
Panama,PAN,2018,150.261,1631.406,279.057,10732.933,3670.665
Panama,PAN,2019,450.784,6310.966,4443.436,34774.703,20778.963
Panama,PAN,2020,85.864,5645.525,236.126,23161.672,12986.849
Panama,PAN,2021,21.466,2769.0972,107.33,2382.712,1760.2009
Panama,PAN,2022,214.65901,3241.347,364.91998,3520.4028,3262.812
Papua New Guinea,PNG,2002,7255.467,38788.82,48985.11,107501.06,151506.1
Papua New Guinea,PNG,2003,2125.122,34066.332,15541.289,131886.3,166210.2
Papua New Guinea,PNG,2004,20650.17,37865.793,95780.7,191861.92,348219.3
Papua New Guinea,PNG,2005,2189.522,22904.082,10217.757,78457.75,85155.09
Papua New Guinea,PNG,2006,8650.747,26467.416,26939.67,140257.97,210558.69
Papua New Guinea,PNG,2007,1481.148,22667.955,5302.074,58408.625,53063.625
Papua New Guinea,PNG,2008,4808.356,17537.613,7577.453,82965.57,47933.285
Papua New Guinea,PNG,2009,1803.135,14167.473,8822.473,76697.55,84081.8
Papua New Guinea,PNG,2010,1287.952,23333.398,10475.349,115894.22,56025.914
Papua New Guinea,PNG,2011,2490.042,12750.725,5237.6753,59138.47,48942.184
Papua New Guinea,PNG,2012,2168.0571,16163.799,5194.743,59868.305,61327.984
Papua New Guinea,PNG,2013,2833.4968,19362.209,11140.787,78092.83,59353.125
Papua New Guinea,PNG,2014,3198.417,18138.656,10024.56,126133.445,181622.7
Papua New Guinea,PNG,2015,29257.982,20328.176,204011.61,155047.97,338452.3
Papua New Guinea,PNG,2016,1996.328,18203.059,7749.1826,48641.66,35654.81
Papua New Guinea,PNG,2017,2983.758,18503.578,8264.362,71588.664,61220.656
Papua New Guinea,PNG,2018,2082.189,15970.605,22410.37,105998.45,269868.88
Papua New Guinea,PNG,2019,3091.0862,15262.232,10003.096,70837.37,75516.92
Papua New Guinea,PNG,2020,1116.2261,12428.738,4636.629,47611.297,42845.87
Papua New Guinea,PNG,2021,4142.914,12106.749,7513.055,54458.906,44520.207
Papua New Guinea,PNG,2022,2275.384,10518.273,19963.262,69356.22,42244.83
Paraguay,PRY,2002,5795.785,103551.34,236725.6,2267697.2,661320.44
Paraguay,PRY,2003,4121.452,147041.19,131800.44,2798977.2,335468.6
Paraguay,PRY,2004,2790.57,132358.55,69549.42,1439372.2,272852.66
Paraguay,PRY,2005,7341.331,146912.39,136866.38,2278559,412960.34
Paraguay,PRY,2006,6182.174,92217.375,73971.39,2013691.5,391322.75
Paraguay,PRY,2007,5087.412,129160.125,309838.34,2867453.5,597008.7
Paraguay,PRY,2008,5280.6094,120745.51,35740.67,1727465.6,318081.22
Paraguay,PRY,2009,9402.052,72876.62,28957.459,1189166.1,271092.44
Paraguay,PRY,2010,2683.236,91551.93,51174.637,1179420.6,281481.9
Paraguay,PRY,2011,4014.1191,113103.66,53900.797,1526502.2,300350.44
Paraguay,PRY,2012,7899.442,106105.78,35289.895,1281083,226786.89
Paraguay,PRY,2013,8543.421,128000.97,57442.668,1645358.8,552381.2
Paraguay,PRY,2014,8006.771,97390.64,16743.383,1027828.7,187804.88
Paraguay,PRY,2015,3112.554,89684.39,10625.609,909830.8,199117.39
Paraguay,PRY,2016,7019.3438,149960.55,25716.12,1392083,226293.17
Paraguay,PRY,2017,6439.767,110914.13,104173.86,2657324.2,563715.1
Paraguay,PRY,2018,4142.915,150776.27,28935.994,1282070.4,202680.72
Paraguay,PRY,2019,8157.0347,126627.16,203131.52,1629538.4,551114.7
Paraguay,PRY,2020,33551.156,163484.05,84575.52,3068610,478731.78
Paraguay,PRY,2021,15884.748,141245.4,117675.89,1975868.6,459004.62
Paraguay,PRY,2022,21229.744,91959.78,35096.695,1452788.4,231487.9
Peru,PER,2002,1008.897,2532.971,17966.93,1781.669,16593.115
Peru,PER,2003,7663.317,3091.083,36105.59,7083.7397,58580.355
Peru,PER,2004,8479.019,2769.096,17129.764,4572.229,20478.436
Peru,PER,2005,5323.54,1223.556,86249.86,31318.707,161122.8
Peru,PER,2006,1824.5989,1760.2009,22260.107,16120.864,36084.125
Peru,PER,2007,1330.884,4486.365,46001.355,14661.191,56541.094
Peru,PER,2008,429.32,364.92,17322.957,4872.755,49629.086
Peru,PER,2009,5280.604,2812.028,10346.551,8672.211,34044.863
Peru,PER,2010,2210.985,4550.765,47911.82,18696.771,158010.25
Peru,PER,2011,1609.9401,6160.704,9080.062,5903.113,21873.723
Peru,PER,2012,3305.747,1416.748,27326.05,13072.714,75152.01
Peru,PER,2013,11505.704,171.72699,20456.973,4958.6157,39711.86
Peru,PER,2014,4336.105,4894.218,16958.04,5237.673,36749.566
Peru,PER,2015,3498.938,3670.663,20070.586,7663.3145,43618.645
Peru,PER,2016,7255.468,13931.349,23870.047,26488.879,113747.63
Peru,PER,2017,4464.903,4615.162,8157.0317,7470.122,45078.324
Peru,PER,2018,8285.826,1008.896,21487.336,6525.625,39046.414
Peru,PER,2019,3906.7888,3842.391,27154.326,13287.371,86335.72
Peru,PER,2020,2833.4978,9122.991,26338.623,14446.527,143477.86
Peru,PER,2021,1781.667,4894.2183,24943.34,5624.0615,35890.934
Peru,PER,2022,2704.702,6096.3086,34517.117,13115.646,213306.31
Philippines,PHL,2002,1073.2949,27583.64,10861.731,60147.367,34710.316
Philippines,PHL,2003,1352.352,40634.89,10625.607,71996.516,27776.832
Philippines,PHL,2004,643.97797,27347.518,10775.87,39175.207,22345.975
Philippines,PHL,2005,343.454,36685.17,18095.73,62658.867,40119.707
Philippines,PHL,2006,1674.342,24878.938,5645.529,40463.16,17151.227
Philippines,PHL,2007,1030.363,33615.55,8350.227,55789.79,27970.027
Philippines,PHL,2008,643.976,9659.643,3992.6501,15541.287,6332.437
Philippines,PHL,2009,3026.69,19641.273,3327.213,35225.492,18245.988
Philippines,PHL,2010,622.513,26424.484,34388.33,63410.17,37951.652
Philippines,PHL,2011,665.443,16056.473,3005.227,33315.027,15262.232
Philippines,PHL,2012,622.50903,15391.027,1931.932,31189.904,13716.695
Philippines,PHL,2013,751.30804,16700.445,5709.921,25608.78,16378.455
Philippines,PHL,2014,1094.761,26896.73,9273.261,46709.727,26896.736
Philippines,PHL,2015,622.513,30760.59,13802.557,46859.99,30223.945
Philippines,PHL,2016,1180.623,26510.354,17194.164,43725.973,31125.512
Philippines,PHL,2017,1159.1589,16163.799,3777.9958,31211.371,13351.771
Philippines,PHL,2018,493.71698,18932.896,4486.37,43597.18,21058.023
Philippines,PHL,2019,1030.363,27004.064,10926.128,42287.758,24449.627
Philippines,PHL,2020,1051.83,25866.367,13373.242,36169.99,27583.645
Philippines,PHL,2021,2232.4512,23676.852,4550.766,24449.629,14231.868
Philippines,PHL,2022,236.125,6804.681,2575.906,18031.328,9037.131
Poland,POL,2002,64.397995,16850.705,128.796,450.784,1030.3619
Poland,POL,2003,1051.828,9831.369,2103.656,5194.7407,4679.559
Poland,POL,2004,0,6718.817,21.466,193.194,343.455
Poland,POL,2005,2382.712,4894.217,257.59,3305.745,2189.519
Poland,POL,2006,0,7641.852,21.466,128.796,300.523
Poland,POL,2007,85.863,3477.47,0,21.466,21.466
Poland,POL,2008,64.398,14253.336,128.795,64.397995,343.454
Poland,POL,2009,214.659,1738.7369,42.932,450.783,300.523
Poland,POL,2010,171.728,7019.34,150.261,686.91003,837.17096
Poland,POL,2011,558.11304,3262.81,21.466,42.932,472.24902
Poland,POL,2012,837.17004,2125.122,300.522,987.431,987.42896
Poland,POL,2013,1073.293,1094.76,21.466,944.498,386.38602
Poland,POL,2014,0,1223.5549,0,171.727,150.26201
Poland,POL,2015,128.795,3692.129,85.864006,214.659,472.249
Poland,POL,2016,0,1309.418,0,0,21.466
Poland,POL,2017,0,128.795,407.851,42.932,257.591
Poland,POL,2018,171.727,1888.9971,85.864,665.442,450.784
Poland,POL,2019,0,729.83997,0,42.932,107.33
Poland,POL,2020,0,601.046,601.044,1631.406,1481.1449
Poland,POL,2021,0,193.19302,0,0,0
Poland,POL,2022,107.329,2704.7,0,815.70306,214.659
Portugal,PRT,2002,150.261,6611.49,3048.1519,22603.559,68819.57
Portugal,PRT,2003,601.045,56605.492,20843.355,143499.33,251537.03
Portugal,PRT,2004,128.79501,7792.107,1030.3619,26939.668,71631.6
Portugal,PRT,2005,729.83997,3219.882,20306.713,84768.71,223760.2
Portugal,PRT,2006,150.262,6053.3755,4164.378,17559.078,40999.81
Portugal,PRT,2007,0,300.522,386.38498,5838.717,10475.342
Portugal,PRT,2008,42.932,3434.54,42.932,1202.0901,2082.1902
Portugal,PRT,2009,42.932,1180.6229,1051.828,27347.52,37114.48
Portugal,PRT,2010,128.79501,18138.658,7062.271,40656.355,85090.695
Portugal,PRT,2011,42.932,3928.253,1159.157,22517.697,28249.078
Portugal,PRT,2012,214.659,2425.644,4894.219,19211.953,61886.094
Portugal,PRT,2013,214.658,35697.734,4786.89,54330.11,83051.445
Portugal,PRT,2014,0,1717.271,343.454,2618.836,6225.1
Portugal,PRT,2015,0,1846.065,3391.6082,12128.215,25157.996
Portugal,PRT,2016,107.33,4486.368,25093.602,46022.816,85219.49
Portugal,PRT,2017,2039.258,2039.257,87881.266,93784.375,337314.62
Portugal,PRT,2018,515.18097,1459.6791,4765.424,14918.778,14575.323
Portugal,PRT,2019,0,3305.7449,2060.723,4636.631,18761.166
Portugal,PRT,2020,21.466,944.49896,20435.506,10196.287,22023.984
